,text,label
905,going give 72000 from his family wealth says they are two india ambani and others congratulations modi has created ambani five years congress slept for years and promises 72k ashamed that mock the citizens and poor,0
906,even goes meet his mother with motley cameramen silent and good work does not come naturally modi ,2
907,modi never promised lakh was giving approx estimation amount black economy generated over period years since independence,0
908,big fan yours indian hindu not big fan modibjp saw your episode indian elections which didnt think was well researched its extremely one sided many facts are overlooked request better episode pls ,2
909,any word the guy who said break jaw people chanting modi modi this mla should expelled from the party but you are not saying word the person saying pakistan jindabad rally kashmir then you have credibility,1
910,air india says will withdraw boarding passes with modi’ photo violates poll code ,1
911,all remember raid elderly ppl kidswe also remember your buddy kapil sibal gloating over injured saying words effect now ppl will afraid countering also saw recently blore techies jailed for pro modi slogansr these evidences healing touch,0
912,after railway tickets now boarding pass air india has modi’ pics ,1
913,hate modi,0
914,still people are saying what modi did years ,1
915,modi mission 2019 daily mirror tv5 kannada via ,1
916,all the bjp rss netas are following modi bhai for telling lies yogi exceptioncong must expose both from all alternative available platforms bcoz most the media houses sold their conscience bjp rss the case with their journos,2
917,"akbaruddin owaisi challenges modi again questions ‘main bhi chowkidar’ campaign
",2
918,hes standing firm his choice showing his support bit ostentatiously there are lot people who still believe modi before you attack never did and dont but hey thats choice and does what,0
919,letter friend who happens modi supporter via ,1
920,and why the whole world behaves that only gujrat this religious riots happened and yeah modi gets clean cheat from supreme court,2
921,modi can give 30000 the richest the country there enough money protect the poor ,0
922,can you please verify this tweet claiming bjp leaders forced nirav modi flee india ,0
923,well ’ not about modi ’ about indian armed forces trust our forcesmodi will come will forces will remain,1
924,"
development has become mass movement under modi govt with economic social and political empowerment life one and all has witnessed positive paradigm shift this new india",2
925,society needs modi governor kalyan singh channels bjp karyakarta ndtv ,1
926,"dispute about price
why price 600 croresjet during upa tripled 1600 croresjet during modi govts deal
why anil ambani included offset partner with experience infra structure for jets
why lied court about convent cag for deal typo
",1
927,insulting the choice bro you are doing the same for modis government and took india years all these things which 1usd ₹ went 1usd₹ hundred scams cwg scam remember nepotism response terrorist gdp rate the slowest hell yeah,0
928,standalone modiadani benevolence contract shaped days before election mcc amending sez act jharkhand ,1
929,some print electronic media has problems with our honourable shree modi like opposition parties these specific medias should very carefully see hear and understand that everything has been revolving around shree modi and the centre attraction 2019,0
